        Date        , GPU Clock [MHz] , Memory Clock [MHz] , GPU Temperature [°C] , Hot Spot [°C] , Fan 1 Speed (%) [%] , Fan 1 Speed (RPM) [RPM] , Fan 2 Speed (%) [%] , Fan 2 Speed (RPM) [RPM] , Memory Used [MB] , GPU Load [%] , Memory Controller Load [%] , Video Engine Load [%] , Bus Interface Load [%] , Board Power Draw [W] , GPU Chip Power Draw [W] , PWR_SRC Power Draw [W] , PWR_SRC Voltage [V] , Power Consumption (%) [% TDP] , PerfCap Reason [] , GPU Voltage [V] , CPU Temperature [°C] , System Memory Used [MB] ,
2024-04-20 13:06:36 ,        2490.0   ,           2062.7   ,               57.4   ,        63.5   ,                48   ,                  1589   ,                48   ,                  1589   ,           5392   ,        100   ,                      100   ,                   0   ,                    0   ,              113.5   ,                  66.0   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9700   ,               53.0   ,                  7103   ,
2024-04-20 13:06:37 ,        2595.0   ,           2062.7   ,               57.5   ,        63.6   ,                48   ,                  1588   ,                48   ,                  1589   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              114.3   ,                  66.8   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9850   ,               48.0   ,                  7103   ,
2024-04-20 13:06:38 ,        2565.0   ,           2062.7   ,               57.4   ,        63.5   ,                48   ,                  1587   ,                48   ,                  1588   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              114.3   ,                  66.8   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9900   ,               51.0   ,                  7103   ,
2024-04-20 13:06:39 ,        2625.0   ,           2062.7   ,               59.4   ,        68.0   ,                48   ,                  1589   ,                48   ,                  1587   ,           5392   ,         99   ,                       99   ,                   0   ,                    0   ,              113.9   ,                  66.4   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        1.0000   ,               49.0   ,                  7103   ,
2024-04-20 13:06:40 ,        2565.0   ,           2062.7   ,               58.9   ,        66.3   ,                48   ,                  1589   ,                48   ,                  1590   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              112.9   ,                  65.4   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        1.0100   ,               49.0   ,                  7101   ,
2024-04-20 13:06:41 ,        2490.0   ,           2062.7   ,               59.4   ,        68.2   ,                48   ,                  1588   ,                48   ,                  1589   ,           5392   ,        100   ,                      100   ,                   0   ,                    0   ,              123.0   ,                  75.5   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9750   ,               60.0   ,                  7103   ,
2024-04-20 13:06:42 ,        2490.0   ,           2062.7   ,               59.2   ,        67.8   ,                48   ,                  1588   ,                48   ,                  1588   ,           5392   ,        100   ,                      100   ,                   0   ,                    0   ,              114.1   ,                  66.6   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9750   ,               62.0   ,                  7104   ,
2024-04-20 13:06:43 ,        2505.0   ,           2062.7   ,               57.0   ,        63.0   ,                48   ,                  1588   ,                48   ,                  1590   ,           5392   ,        100   ,                       99   ,                   0   ,                    0   ,              114.6   ,                  67.1   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9750   ,               67.0   ,                  7114   ,
2024-04-20 13:06:44 ,        2535.0   ,           2062.7   ,               58.7   ,        66.3   ,                48   ,                  1588   ,                48   ,                  1589   ,           5392   ,        100   ,                       99   ,                   0   ,                    0   ,              117.2   ,                  69.7   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9950   ,               69.0   ,                  7125   ,
2024-04-20 13:06:45 ,        2580.0   ,           2062.7   ,               60.8   ,        71.0   ,                48   ,                  1587   ,                48   ,                  1588   ,           5392   ,        100   ,                       98   ,                   0   ,                    0   ,              120.7   ,                  73.2   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        1.0000   ,               66.0   ,                  7118   ,
2024-04-20 13:06:46 ,        2505.0   ,           2062.7   ,               58.8   ,        69.2   ,                48   ,                  1587   ,                48   ,                  1589   ,           5392   ,        100   ,                       99   ,                   0   ,                    0   ,              123.7   ,                  76.2   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9950   ,               57.0   ,                  7116   ,
2024-04-20 13:06:47 ,        2460.0   ,           2062.7   ,               59.5   ,        68.3   ,                48   ,                  1586   ,                48   ,                  1589   ,           5392   ,        100   ,                       99   ,                   0   ,                    0   ,              121.8   ,                  74.3   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9650   ,               54.0   ,                  7120   ,
2024-04-20 13:06:48 ,        2460.0   ,           2062.7   ,               58.7   ,        67.0   ,                48   ,                  1586   ,                48   ,                  1590   ,           5392   ,         99   ,                       98   ,                   0   ,                    0   ,              116.2   ,                  68.7   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9600   ,               53.0   ,                  7127   ,
2024-04-20 13:06:49 ,        2505.0   ,           2062.7   ,               58.2   ,        69.2   ,                48   ,                  1590   ,                48   ,                  1589   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              114.2   ,                  66.7   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9950   ,               52.0   ,                  7127   ,
2024-04-20 13:06:50 ,        2475.0   ,           2062.7   ,               57.3   ,        63.5   ,                48   ,                  1590   ,                48   ,                  1590   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              114.5   ,                  67.0   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9600   ,               48.0   ,                  7127   ,
2024-04-20 13:06:51 ,        2535.0   ,           2062.7   ,               57.6   ,        63.7   ,                48   ,                  1589   ,                48   ,                  1590   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              110.3   ,                  62.8   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9900   ,               52.0   ,                  7126   ,
2024-04-20 13:06:52 ,        2460.0   ,           2062.7   ,               57.8   ,        64.3   ,                48   ,                  1592   ,                48   ,                  1590   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              109.1   ,                  61.6   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9500   ,               52.0   ,                  7124   ,
2024-04-20 13:06:53 ,        2430.0   ,           2062.7   ,               57.7   ,        64.1   ,                48   ,                  1589   ,                48   ,                  1590   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              107.3   ,                  59.8   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9400   ,               50.0   ,                  7118   ,
2024-04-20 13:06:54 ,        2385.0   ,           2062.7   ,               56.6   ,        62.3   ,                48   ,                  1589   ,                48   ,                  1590   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              115.1   ,                  67.6   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9350   ,               52.0   ,                  7120   ,
2024-04-20 13:06:55 ,        2520.0   ,           2062.7   ,               58.3   ,        65.1   ,                48   ,                  1589   ,                48   ,                  1590   ,           5392   ,         99   ,                       99   ,                   0   ,                    0   ,              110.2   ,                  62.7   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9750   ,               50.0   ,                  7120   ,
2024-04-20 13:06:56 ,        2535.0   ,           2062.7   ,               57.9   ,        64.6   ,                48   ,                  1591   ,                48   ,                  1589   ,           5392   ,         99   ,                       99   ,                   0   ,                    0   ,              109.8   ,                  62.3   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9850   ,               50.0   ,                  7117   ,
2024-04-20 13:06:57 ,        2490.0   ,           2062.7   ,               58.6   ,        66.6   ,                48   ,                  1588   ,                48   ,                  1590   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              121.2   ,                  73.7   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9900   ,               50.0   ,                  7116   ,
2024-04-20 13:06:58 ,        2505.0   ,           2062.7   ,               58.5   ,        66.0   ,                48   ,                  1590   ,                48   ,                  1591   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              125.3   ,                  77.8   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9700   ,               52.0   ,                  7130   ,
2024-04-20 13:06:59 ,        2520.0   ,           2062.7   ,               58.1   ,        65.0   ,                48   ,                  1590   ,                48   ,                  1591   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              122.8   ,                  75.3   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9650   ,               48.0   ,                  7091   ,
2024-04-20 13:07:00 ,        2625.0   ,           2062.7   ,               61.2   ,        71.2   ,                48   ,                  1592   ,                48   ,                  1591   ,           5392   ,         99   ,                       99   ,                   0   ,                    0   ,              123.8   ,                  76.3   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        1.0100   ,               49.0   ,                  7088   ,
2024-04-20 13:07:01 ,        2580.0   ,           2062.7   ,               58.4   ,        65.8   ,                48   ,                  1592   ,                48   ,                  1591   ,           5392   ,         99   ,                       99   ,                   0   ,                    0   ,              122.2   ,                  74.7   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9700   ,               47.0   ,                  7091   ,
2024-04-20 13:07:02 ,        2550.0   ,           2062.7   ,               58.5   ,        66.2   ,                48   ,                  1593   ,                48   ,                  1591   ,           5392   ,         99   ,                       99   ,                   0   ,                    0   ,              117.9   ,                  70.4   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9950   ,               50.0   ,                  7090   ,
2024-04-20 13:07:03 ,        2610.0   ,           2062.7   ,               59.3   ,        67.9   ,                48   ,                  1590   ,                48   ,                  1591   ,           5392   ,         99   ,                       98   ,                   0   ,                    0   ,              113.5   ,                  66.0   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        1.0000   ,               50.0   ,                  7091   ,
2024-04-20 13:07:04 ,        2640.0   ,           2062.7   ,               59.1   ,        67.0   ,                48   ,                  1590   ,                48   ,                  1592   ,           5392   ,         99   ,                       98   ,                   0   ,                    0   ,              113.9   ,                  66.4   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        1.0000   ,               49.0   ,                  7091   ,
2024-04-20 13:07:05 ,        2505.0   ,           2062.7   ,               60.3   ,        70.1   ,                48   ,                  1591   ,                48   ,                  1591   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              110.8   ,                  63.3   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        1.0000   ,               49.0   ,                  7088   ,
2024-04-20 13:07:06 ,        2535.0   ,           2062.7   ,               57.5   ,        64.4   ,                48   ,                  1591   ,                48   ,                  1591   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              108.0   ,                  60.5   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9850   ,               52.0   ,                  7082   ,
2024-04-20 13:07:07 ,        2595.0   ,           2062.7   ,               57.4   ,        63.5   ,                48   ,                  1591   ,                48   ,                  1591   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              107.1   ,                  59.6   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        1.0000   ,               50.0   ,                  7083   ,
2024-04-20 13:07:08 ,        2535.0   ,           2062.7   ,               58.9   ,        67.1   ,                48   ,                  1590   ,                48   ,                  1591   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              107.3   ,                  59.8   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        1.0000   ,               51.0   ,                  7083   ,
2024-04-20 13:07:09 ,        2490.0   ,           2062.7   ,               59.0   ,        67.1   ,                48   ,                  1590   ,                48   ,                  1591   ,           5392   ,        100   ,                      100   ,                   0   ,                    0   ,              107.0   ,                  59.5   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9750   ,               48.0   ,                  7081   ,
2024-04-20 13:07:10 ,        2490.0   ,           2062.7   ,               57.4   ,        63.4   ,                48   ,                  1589   ,                48   ,                  1591   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              106.4   ,                  58.9   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9700   ,               50.0   ,                  7082   ,
2024-04-20 13:07:11 ,        2475.0   ,           2062.7   ,               58.1   ,        65.1   ,                48   ,                  1591   ,                48   ,                  1591   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              107.6   ,                  60.1   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9750   ,               49.0   ,                  7082   ,
2024-04-20 13:07:12 ,        2385.0   ,           2062.7   ,               56.6   ,        62.3   ,                48   ,                  1593   ,                48   ,                  1591   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              107.0   ,                  59.5   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9150   ,               51.0   ,                  7082   ,
2024-04-20 13:07:13 ,        2385.0   ,           2062.7   ,               56.7   ,        62.3   ,                48   ,                  1595   ,                48   ,                  1592   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              112.8   ,                  65.3   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9250   ,               51.0   ,                  7080   ,
2024-04-20 13:07:14 ,        2430.0   ,           2062.7   ,               57.0   ,        62.9   ,                48   ,                  1594   ,                48   ,                  1593   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              114.1   ,                  66.6   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9350   ,               50.0   ,                  7080   ,
2024-04-20 13:07:15 ,        2400.0   ,           2062.7   ,               59.1   ,        67.7   ,                48   ,                  1593   ,                48   ,                  1595   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              114.7   ,                  67.2   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9350   ,               50.0   ,                  7080   ,
2024-04-20 13:07:16 ,        2460.0   ,           2062.7   ,               57.1   ,        63.0   ,                48   ,                  1591   ,                48   ,                  1593   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              112.2   ,                  64.7   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9500   ,               50.0   ,                  7078   ,
2024-04-20 13:07:17 ,        2325.0   ,           2062.7   ,               56.9   ,        63.0   ,                48   ,                  1594   ,                48   ,                  1593   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              112.9   ,                  65.4   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9150   ,               50.0   ,                  7078   ,
2024-04-20 13:07:18 ,        2385.0   ,           2062.7   ,               56.8   ,        62.9   ,                48   ,                  1593   ,                48   ,                  1592   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              112.3   ,                  64.8   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9200   ,               45.0   ,                  7076   ,
2024-04-20 13:07:19 ,        2490.0   ,           2062.7   ,               57.2   ,        63.4   ,                48   ,                  1592   ,                48   ,                  1592   ,           5392   ,         99   ,                       99   ,                   0   ,                    0   ,              115.8   ,                  68.3   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9600   ,               45.0   ,                  7076   ,
2024-04-20 13:07:20 ,        2580.0   ,           2062.7   ,               58.4   ,        65.6   ,                48   ,                  1592   ,                48   ,                  1593   ,           5392   ,         99   ,                       99   ,                   0   ,                    0   ,              120.0   ,                  72.5   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9500   ,               50.0   ,                  7076   ,
2024-04-20 13:07:21 ,        2505.0   ,           2062.7   ,               59.2   ,        67.6   ,                48   ,                  1594   ,                48   ,                  1595   ,           5392   ,         99   ,                       98   ,                   0   ,                    0   ,              121.4   ,                  73.9   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9900   ,               52.0   ,                  7077   ,
2024-04-20 13:07:22 ,        2535.0   ,           2062.7   ,               58.5   ,        65.9   ,                48   ,                  1595   ,                48   ,                  1595   ,           5392   ,         99   ,                       99   ,                   0   ,                    0   ,              120.4   ,                  72.9   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9900   ,               46.0   ,                  7070   ,
2024-04-20 13:07:23 ,        2580.0   ,           2062.7   ,               58.9   ,        66.8   ,                48   ,                  1596   ,                48   ,                  1595   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              116.8   ,                  69.3   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        1.0000   ,               50.0   ,                  7072   ,
2024-04-20 13:07:24 ,        2535.0   ,           2062.7   ,               60.8   ,        70.5   ,                48   ,                  1594   ,                48   ,                  1594   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              120.9   ,                  73.4   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9750   ,               52.0   ,                  7073   ,
2024-04-20 13:07:25 ,        2520.0   ,           2062.7   ,               57.0   ,        63.1   ,                48   ,                  1592   ,                48   ,                  1593   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              108.9   ,                  61.4   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9750   ,               50.0   ,                  7073   ,
2024-04-20 13:07:26 ,        2460.0   ,           2062.7   ,               58.6   ,        66.5   ,                48   ,                  1592   ,                48   ,                  1593   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              119.0   ,                  71.5   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9700   ,               49.0   ,                  7071   ,
2024-04-20 13:07:27 ,        2370.0   ,           2062.7   ,               56.4   ,        62.1   ,                48   ,                  1594   ,                48   ,                  1595   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              114.0   ,                  66.5   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9350   ,               49.0   ,                  7070   ,
2024-04-20 13:07:28 ,        2535.0   ,           2062.7   ,               58.9   ,        66.8   ,                48   ,                  1595   ,                48   ,                  1594   ,           5392   ,         99   ,                       99   ,                   0   ,                    0   ,              119.4   ,                  71.9   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9750   ,               52.0   ,                  7070   ,
2024-04-20 13:07:29 ,        2520.0   ,           2062.7   ,               57.9   ,        64.6   ,                48   ,                  1595   ,                48   ,                  1594   ,           5392   ,         99   ,                       99   ,                   0   ,                    0   ,              122.9   ,                  75.4   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9700   ,               51.0   ,                  7071   ,
2024-04-20 13:07:30 ,        2490.0   ,           2062.7   ,               57.4   ,        63.7   ,                48   ,                  1594   ,                48   ,                  1595   ,           5392   ,         99   ,                       99   ,                   0   ,                    0   ,              115.6   ,                  68.1   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9600   ,               47.0   ,                  7072   ,
2024-04-20 13:07:31 ,        2565.0   ,           2062.7   ,               57.7   ,        64.1   ,                48   ,                  1593   ,                48   ,                  1594   ,           5392   ,         99   ,                       98   ,                   0   ,                    0   ,              123.6   ,                  76.1   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9850   ,               49.0   ,                  7070   ,
2024-04-20 13:07:32 ,        2595.0   ,           2062.7   ,               58.3   ,        65.2   ,                48   ,                  1595   ,                48   ,                  1593   ,           5392   ,         99   ,                       98   ,                   0   ,                    0   ,              123.2   ,                  75.7   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9950   ,               48.0   ,                  7069   ,
2024-04-20 13:07:33 ,        2625.0   ,           2062.7   ,               58.4   ,        65.5   ,                48   ,                  1594   ,                48   ,                  1594   ,           5392   ,         99   ,                       98   ,                   0   ,                    0   ,              118.2   ,                  70.7   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        1.0100   ,               50.0   ,                  7071   ,
2024-04-20 13:07:34 ,        2430.0   ,           2062.7   ,               57.5   ,        63.9   ,                48   ,                  1594   ,                48   ,                  1595   ,           5392   ,         99   ,                       99   ,                   0   ,                    0   ,              118.9   ,                  71.4   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9450   ,               49.0   ,                  7068   ,
2024-04-20 13:07:35 ,        2550.0   ,           2062.7   ,               57.3   ,        63.3   ,                48   ,                  1595   ,                48   ,                  1596   ,           5392   ,         99   ,                       98   ,                   0   ,                    0   ,              116.5   ,                  69.0   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9650   ,               47.0   ,                  7069   ,
2024-04-20 13:07:36 ,        2625.0   ,           2062.7   ,               58.7   ,        66.0   ,                48   ,                  1595   ,                48   ,                  1595   ,           5392   ,         99   ,                       99   ,                   0   ,                    0   ,              115.8   ,                  68.3   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        1.0100   ,               47.0   ,                  7070   ,
2024-04-20 13:07:37 ,        2580.0   ,           2062.7   ,               58.5   ,        65.7   ,                48   ,                  1595   ,                48   ,                  1595   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              124.0   ,                  76.5   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        1.0000   ,               51.0   ,                  7059   ,
2024-04-20 13:07:38 ,        2595.0   ,           2062.7   ,               61.0   ,        71.1   ,                48   ,                  1595   ,                48   ,                  1595   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              111.2   ,                  63.7   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        1.0000   ,               51.0   ,                  7060   ,
2024-04-20 13:07:39 ,        2595.0   ,           2062.7   ,               58.6   ,        66.3   ,                48   ,                  1596   ,                48   ,                  1595   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              108.8   ,                  61.3   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        1.0000   ,               52.0   ,                  7058   ,
2024-04-20 13:07:40 ,        2535.0   ,           2062.7   ,               58.4   ,        66.3   ,                48   ,                  1595   ,                48   ,                  1596   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              107.7   ,                  60.2   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9850   ,               45.0   ,                  7059   ,
2024-04-20 13:07:41 ,        2475.0   ,           2062.7   ,               59.8   ,        69.5   ,                48   ,                  1595   ,                48   ,                  1596   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              107.4   ,                  59.9   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9700   ,               49.0   ,                  7058   ,
2024-04-20 13:07:42 ,        2475.0   ,           2062.7   ,               59.7   ,        68.7   ,                48   ,                  1595   ,                48   ,                  1595   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              107.2   ,                  59.7   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9600   ,               50.0   ,                  7056   ,
2024-04-20 13:07:43 ,        2385.0   ,           2062.7   ,               58.7   ,        68.6   ,                48   ,                  1595   ,                48   ,                  1596   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              110.2   ,                  62.7   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9350   ,               50.0   ,                  7059   ,
2024-04-20 13:07:44 ,        2370.0   ,           2062.7   ,               59.4   ,        68.3   ,                48   ,                  1596   ,                48   ,                  1596   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              111.0   ,                  63.5   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9250   ,               49.0   ,                  7059   ,
2024-04-20 13:07:45 ,        2430.0   ,           2062.7   ,               59.2   ,        67.9   ,                48   ,                  1597   ,                48   ,                  1595   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              115.1   ,                  67.6   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9400   ,               49.0   ,                  7058   ,
2024-04-20 13:07:46 ,        2445.0   ,           2062.7   ,               58.3   ,        66.2   ,                48   ,                  1596   ,                48   ,                  1595   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              113.4   ,                  65.9   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9450   ,               49.0   ,                  7058   ,
2024-04-20 13:07:47 ,        2430.0   ,           2062.7   ,               56.6   ,        62.4   ,                48   ,                  1596   ,                48   ,                  1595   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              112.0   ,                  64.5   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9400   ,               51.0   ,                  7059   ,
2024-04-20 13:07:48 ,        2430.0   ,           2062.7   ,               57.5   ,        66.9   ,                48   ,                  1597   ,                48   ,                  1595   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              111.8   ,                  64.3   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9500   ,               47.0   ,                  7057   ,
2024-04-20 13:07:49 ,        2475.0   ,           2062.7   ,               58.3   ,        66.2   ,                48   ,                  1595   ,                48   ,                  1595   ,           5392   ,         99   ,                       99   ,                   0   ,                    0   ,              111.3   ,                  63.8   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9600   ,               49.0   ,                  7057   ,
2024-04-20 13:07:50 ,        2445.0   ,           2062.7   ,               56.8   ,        62.6   ,                48   ,                  1596   ,                48   ,                  1595   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              112.0   ,                  64.5   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9500   ,               49.0   ,                  7057   ,
2024-04-20 13:07:51 ,        2505.0   ,           2062.7   ,               59.0   ,        68.0   ,                48   ,                  1597   ,                48   ,                  1595   ,           5392   ,         99   ,                       99   ,                   0   ,                    0   ,              105.7   ,                  58.2   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9900   ,               51.0   ,                  7058   ,
2024-04-20 13:07:52 ,        2565.0   ,           2062.7   ,               57.6   ,        63.8   ,                48   ,                  1597   ,                48   ,                  1595   ,           5392   ,         99   ,                       99   ,                   0   ,                    0   ,              119.3   ,                  71.8   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9950   ,               47.0   ,                  7056   ,
2024-04-20 13:07:53 ,        2520.0   ,           2062.7   ,               58.1   ,        65.9   ,                48   ,                  1597   ,                48   ,                  1596   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              123.3   ,                  75.8   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9750   ,               50.0   ,                  7052   ,
2024-04-20 13:07:54 ,        2505.0   ,           2062.7   ,               57.3   ,        63.5   ,                48   ,                  1597   ,                48   ,                  1598   ,           5392   ,         99   ,                       99   ,                   0   ,                    0   ,              125.3   ,                  77.8   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9700   ,               50.0   ,                  7052   ,
2024-04-20 13:07:55 ,        2490.0   ,           2062.7   ,               58.1   ,        65.0   ,                48   ,                  1596   ,                48   ,                  1597   ,           5392   ,         99   ,                       98   ,                   0   ,                    0   ,              123.5   ,                  76.0   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9650   ,               49.0   ,                  7052   ,
2024-04-20 13:07:56 ,        2520.0   ,           2062.7   ,               57.7   ,        64.0   ,                48   ,                  1596   ,                48   ,                  1597   ,           5392   ,         99   ,                       97   ,                   0   ,                    0   ,              116.0   ,                  68.5   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9750   ,               50.0   ,                  7049   ,
2024-04-20 13:07:57 ,        2535.0   ,           2062.7   ,               58.4   ,        65.3   ,                48   ,                  1597   ,                48   ,                  1598   ,           5392   ,         99   ,                       97   ,                   0   ,                    0   ,              113.4   ,                  65.9   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9850   ,               48.0   ,                  7051   ,
2024-04-20 13:07:58 ,        2610.0   ,           2062.7   ,               58.7   ,        66.3   ,                48   ,                  1597   ,                48   ,                  1595   ,           5392   ,         99   ,                       98   ,                   0   ,                    0   ,              118.8   ,                  71.3   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        1.0000   ,               47.0   ,                  7052   ,
